service_id,route_id,trip_id,block_id,sch_arr_time,stop_name,stop_id,stop_seq,direction_name
Saturday ,,   98404,   16028,13,56   ,Seatac Airport Layover,stac,          1,
Saturday ,,   98404,   16028,14,03   ,ST Link Station - SeaTac,StLink,          2,
Saturday ,,   98405,   16028,16,27   ,SeaTac Airport Terminal Bay,seatac,          1,
Saturday ,,   98405,   16028,16,38   ,Seatac Airport Layover,stac,          2,
Saturday ,,   98406,   16028,16,56   ,Seatac Airport Layover,stac,          1,
Saturday ,,   98406,   16028,17,03   ,ST Link Station - SeaTac,StLink,          2,
Saturday ,,   98407,   16028,18,08   ,Lakewood Mall TC Zone M,lmtcM,          1,
Saturday ,,   98407,   16028,18,58   ,Federal Way TC - Bay 7,FedW7,          2,
Saturday ,,   98311,   16006,14,27   ,SeaTac Airport Terminal Bay,seatac,          1,
Saturday ,,   98311,   16006,14,38   ,Seatac Airport Layover,stac,          2,
Saturday ,,   98410,   16012,21,00   ,Federal Way TC - Bay 2,Fedwy,          1,
Saturday ,,   98410,   16012,21,03   ,Federal Way TC - Bay 7,FedW7,          2,
Saturday ,,   98307,   16012, 7,39   ,SeaTac Airport Terminal Bay,seatac,          1,
Saturday ,,   98307,   16012, 7,48   ,Seatac Airport Layover,stac,          2,
Saturday ,,   98411,   16012,21,47   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98411,   16012,21,51   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98412,   16012,22,09   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   98412,   16012,22,13   ,Fairview Ave and Thomas St,fvthom,          2,
Saturday ,,   98434,   16012,15,51   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98434,   16012,15,55   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98435,   16012,16,07   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   98435,   16012,16,12   ,Stewart and Yale,stwyal,          2,
Saturday ,  578,    6710,   16030,15,01   ,Puyallup Station - Bay 3,puyst3,          1,North
Saturday ,  578,    6710,   16030,15,12   ,Sumner Station 1,smsta,          2,North
Saturday ,  578,    6710,   16030,15,30   ,Auburn Station - Bay 3,Abrn3,          3,North
Saturday ,  578,    6710,   16030,15,45   ,Federal Way TC - Bay 7,FedW7,          4,North
Saturday ,  578,    6710,   16030,16,09   ,4thAv/Univ,4Univ,          5,North
Saturday ,  578,    6710,   16030,16,11   ,4th and Pine St,4pine,          6,North
Saturday ,  578,    6710,   16030,16,15   ,Howell/9th,oliv7,          7,North
Saturday ,  578,    6710,   16030,16,17   ,Eastlake/Stewart,eastst,          8,North
Saturday ,  578,    6729,   16030,20,43   ,Fairview Ave and Thomas St,fvthom,          1,South
Saturday ,  578,    6729,   16030,20,47   ,Stewart/9th,9stew,          2,South
Saturday ,  578,    6729,   16030,20,53   ,2Av/Pike,2pike,          3,South
Saturday ,  578,    6729,   16030,20,58   ,2AvExt/Jackson,2jack,          4,South
Saturday ,  578,    6729,   16030,21,30   ,Federal Way TC - Bay 2,Fedwy,          5,South
Saturday ,  578,    6729,   16030,21,42   ,,Abrn4,          6,South
Saturday ,  578,    6729,   16030,22,00   ,Sumner Station 2,smsta2,          7,South
Saturday ,  578,    6729,   16030,22,09   ,Puyallup Station - Bay 3,puyst3,          8,South
Saturday ,  578,    6703,   16017, 8,01   ,Puyallup Station - Bay 3,puyst3,          1,North
Saturday ,  578,    6703,   16017, 8,12   ,Sumner Station 1,smsta,          2,North
Saturday ,  578,    6703,   16017, 8,30   ,Auburn Station - Bay 3,Abrn3,          3,North
Saturday ,  578,    6703,   16017, 8,45   ,Federal Way TC - Bay 7,FedW7,          4,North
Saturday ,  578,    6703,   16017, 9,08   ,4thAv/Univ,4Univ,          5,North
Saturday ,  578,    6703,   16017, 9,10   ,4th and Pine St,4pine,          6,North
Saturday ,  578,    6703,   16017, 9,14   ,Howell/9th,oliv7,          7,North
Saturday ,  578,    6703,   16017, 9,16   ,Eastlake/Stewart,eastst,          8,North
Saturday ,  578,    6724,   16029,15,43   ,Fairview Ave and Thomas St,fvthom,          1,South
Saturday ,  578,    6724,   16029,15,47   ,Stewart/9th,9stew,          2,South
Saturday ,  578,    6724,   16029,15,53   ,2Av/Pike,2pike,          3,South
Saturday ,  578,    6724,   16029,15,59   ,2AvExt/Jackson,2jack,          4,South
Saturday ,  578,    6724,   16029,16,32   ,Federal Way TC - Bay 2,Fedwy,          5,South
Saturday ,  578,    6724,   16029,16,44   ,,Abrn4,          6,South
Saturday ,  578,    6724,   16029,17,02   ,Sumner Station 2,smsta2,          7,South
Saturday ,  578,    6724,   16029,17,11   ,Puyallup Station - Bay 3,puyst3,          8,South
Saturday ,  578,    6708,   16019,13,01   ,Puyallup Station - Bay 3,puyst3,          1,North
Saturday ,  578,    6708,   16019,13,12   ,Sumner Station 1,smsta,          2,North
Saturday ,  578,    6708,   16019,13,30   ,Auburn Station - Bay 3,Abrn3,          3,North
Saturday ,  578,    6708,   16019,13,45   ,Federal Way TC - Bay 7,FedW7,          4,North
Saturday ,  578,    6708,   16019,14,09   ,4thAv/Univ,4Univ,          5,North
Saturday ,  578,    6708,   16019,14,11   ,4th and Pine St,4pine,          6,North
Saturday ,  578,    6708,   16019,14,15   ,Howell/9th,oliv7,          7,North
Saturday ,  578,    6708,   16019,14,17   ,Eastlake/Stewart,eastst,          8,North
Saturday ,  578,    6725,   16030,16,43   ,Fairview Ave and Thomas St,fvthom,          1,South
Saturday ,  578,    6725,   16030,16,47   ,Stewart/9th,9stew,          2,South
Saturday ,  578,    6725,   16030,16,53   ,2Av/Pike,2pike,          3,South
Saturday ,  578,    6725,   16030,16,59   ,2AvExt/Jackson,2jack,          4,South
Saturday ,  578,    6725,   16030,17,32   ,Federal Way TC - Bay 2,Fedwy,          5,South
Saturday ,  578,    6725,   16030,17,44   ,,Abrn4,          6,South
Saturday ,  578,    6725,   16030,18,02   ,Sumner Station 2,smsta2,          7,South
Saturday ,  578,    6725,   16030,18,11   ,Puyallup Station - Bay 3,puyst3,          8,South
Saturday ,  578,    6717,   16013, 8,43   ,Fairview Ave and Thomas St,fvthom,          1,South
Saturday ,  578,    6717,   16013, 8,47   ,Stewart/9th,9stew,          2,South
Saturday ,  578,    6717,   16013, 8,53   ,2Av/Pike,2pike,          3,South
Saturday ,  578,    6717,   16013, 8,58   ,2AvExt/Jackson,2jack,          4,South
Saturday ,  578,    6717,   16013, 9,30   ,Federal Way TC - Bay 2,Fedwy,          5,South
Saturday ,  578,    6717,   16013, 9,42   ,,Abrn4,          6,South
Saturday ,  578,    6717,   16013,10,00   ,Sumner Station 2,smsta2,          7,South
Saturday ,  578,    6717,   16013,10,09   ,Puyallup Station - Bay 3,puyst3,          8,South
Saturday ,  578,    6721,   16013,12,43   ,Fairview Ave and Thomas St,fvthom,          1,South
Saturday ,  578,    6721,   16013,12,47   ,Stewart/9th,9stew,          2,South
Saturday ,  578,    6721,   16013,12,53   ,2Av/Pike,2pike,          3,South
Saturday ,  578,    6721,   16013,12,59   ,2AvExt/Jackson,2jack,          4,South
Saturday ,  578,    6721,   16013,13,32   ,Federal Way TC - Bay 2,Fedwy,          5,South
Saturday ,  578,    6721,   16013,13,44   ,,Abrn4,          6,South
Saturday ,  578,    6721,   16013,14,02   ,Sumner Station 2,smsta2,          7,South
Saturday ,  578,    6721,   16013,14,11   ,Puyallup Station - Bay 3,puyst3,          8,South
Saturday ,  578,    6727,   16034,18,43   ,Fairview Ave and Thomas St,fvthom,          1,South
Saturday ,  578,    6727,   16034,18,47   ,Stewart/9th,9stew,          2,South
Saturday ,  578,    6727,   16034,18,53   ,2Av/Pike,2pike,          3,South
Saturday ,  578,    6727,   16034,18,58   ,2AvExt/Jackson,2jack,          4,South
Saturday ,  578,    6727,   16034,19,30   ,Federal Way TC - Bay 2,Fedwy,          5,South
Saturday ,  578,    6727,   16034,19,42   ,,Abrn4,          6,South
Saturday ,  578,    6727,   16034,20,00   ,Sumner Station 2,smsta2,          7,South
Saturday ,  578,    6727,   16034,20,09   ,Puyallup Station - Bay 3,puyst3,          8,South
Saturday ,  578,    6714,   16030,19,01   ,Puyallup Station - Bay 3,puyst3,          1,North
Saturday ,  578,    6714,   16030,19,12   ,Sumner Station 1,smsta,          2,North
Saturday ,  578,    6714,   16030,19,30   ,Auburn Station - Bay 3,Abrn3,          3,North
Saturday ,  578,    6714,   16030,19,45   ,Federal Way TC - Bay 7,FedW7,          4,North
Saturday ,  578,    6714,   16030,20,08   ,4thAv/Univ,4Univ,          5,North
Saturday ,  578,    6714,   16030,20,10   ,4th and Pine St,4pine,          6,North
Saturday ,  578,    6714,   16030,20,14   ,Howell/9th,oliv7,          7,North
Saturday ,  578,    6714,   16030,20,16   ,Eastlake/Stewart,eastst,          8,North
Saturday ,  578,    6723,   16019,14,43   ,Fairview Ave and Thomas St,fvthom,          1,South
Saturday ,  578,    6723,   16019,14,47   ,Stewart/9th,9stew,          2,South
Saturday ,  578,    6723,   16019,14,53   ,2Av/Pike,2pike,          3,South
Saturday ,  578,    6723,   16019,14,59   ,2AvExt/Jackson,2jack,          4,South
Saturday ,  578,    6723,   16019,15,32   ,Federal Way TC - Bay 2,Fedwy,          5,South
Saturday ,  578,    6723,   16019,15,44   ,,Abrn4,          6,South
Saturday ,  578,    6723,   16019,16,02   ,Sumner Station 2,smsta2,          7,South
Saturday ,  578,    6723,   16019,16,11   ,Puyallup Station - Bay 3,puyst3,          8,South
Saturday ,  578,    6709,   16029,14,01   ,Puyallup Station - Bay 3,puyst3,          1,North
Saturday ,  578,    6709,   16029,14,12   ,Sumner Station 1,smsta,          2,North
Saturday ,  578,    6709,   16029,14,30   ,Auburn Station - Bay 3,Abrn3,          3,North
Saturday ,  578,    6709,   16029,14,45   ,Federal Way TC - Bay 7,FedW7,          4,North
Saturday ,  578,    6709,   16029,15,09   ,4thAv/Univ,4Univ,          5,North
Saturday ,  578,    6709,   16029,15,11   ,4th and Pine St,4pine,          6,North
Saturday ,  578,    6709,   16029,15,15   ,Howell/9th,oliv7,          7,North
Saturday ,  578,    6709,   16029,15,17   ,Eastlake/Stewart,eastst,          8,North
Saturday ,  578,    6705,   16010,10,01   ,Puyallup Station - Bay 3,puyst3,          1,North
Saturday ,  578,    6705,   16010,10,12   ,Sumner Station 1,smsta,          2,North
Saturday ,  578,    6705,   16010,10,30   ,Auburn Station - Bay 3,Abrn3,          3,North
Saturday ,  578,    6705,   16010,10,45   ,Federal Way TC - Bay 7,FedW7,          4,North
Saturday ,  578,    6705,   16010,11,08   ,4thAv/Univ,4Univ,          5,North
Saturday ,  578,    6705,   16010,11,10   ,4th and Pine St,4pine,          6,North
Saturday ,  578,    6705,   16010,11,14   ,Howell/9th,oliv7,          7,North
Saturday ,  578,    6705,   16010,11,16   ,Eastlake/Stewart,eastst,          8,North
Saturday ,  578,    6715,   16031,20,01   ,Puyallup Station - Bay 3,puyst3,          1,North
Saturday ,  578,    6715,   16031,20,12   ,Sumner Station 1,smsta,          2,North
Saturday ,  578,    6715,   16031,20,30   ,Auburn Station - Bay 3,Abrn3,          3,North
Saturday ,  578,    6715,   16031,20,45   ,Federal Way TC - Bay 7,FedW7,          4,North
Saturday ,  578,    6715,   16031,21,08   ,4thAv/Univ,4Univ,          5,North
Saturday ,  578,    6715,   16031,21,10   ,4th and Pine St,4pine,          6,North
Saturday ,  578,    6715,   16031,21,14   ,Howell/9th,oliv7,          7,North
Saturday ,  578,    6715,   16031,21,16   ,Eastlake/Stewart,eastst,          8,North
Saturday ,  578,    6726,   16031,17,43   ,Fairview Ave and Thomas St,fvthom,          1,South
Saturday ,  578,    6726,   16031,17,47   ,Stewart/9th,9stew,          2,South
Saturday ,  578,    6726,   16031,17,53   ,2Av/Pike,2pike,          3,South
Saturday ,  578,    6726,   16031,17,59   ,2AvExt/Jackson,2jack,          4,South
Saturday ,  578,    6726,   16031,18,32   ,Federal Way TC - Bay 2,Fedwy,          5,South
Saturday ,  578,    6726,   16031,18,44   ,,Abrn4,          6,South
Saturday ,  578,    6726,   16031,19,02   ,Sumner Station 2,smsta2,          7,South
Saturday ,  578,    6726,   16031,19,11   ,Puyallup Station - Bay 3,puyst3,          8,South
Saturday ,  578,    6706,   16013,11,01   ,Puyallup Station - Bay 3,puyst3,          1,North
Saturday ,  578,    6706,   16013,11,12   ,Sumner Station 1,smsta,          2,North
Saturday ,  578,    6706,   16013,11,30   ,Auburn Station - Bay 3,Abrn3,          3,North
Saturday ,  578,    6706,   16013,11,45   ,Federal Way TC - Bay 7,FedW7,          4,North
Saturday ,  578,    6706,   16013,12,09   ,4thAv/Univ,4Univ,          5,North
Saturday ,  578,    6706,   16013,12,11   ,4th and Pine St,4pine,          6,North
Saturday ,  578,    6706,   16013,12,15   ,Howell/9th,oliv7,          7,North
Saturday ,  578,    6706,   16013,12,17   ,Eastlake/Stewart,eastst,          8,North
Saturday ,  578,    6730,   16031,21,43   ,Fairview Ave and Thomas St,fvthom,          1,South
Saturday ,  578,    6730,   16031,21,47   ,Stewart/9th,9stew,          2,South
Saturday ,  578,    6730,   16031,21,53   ,2Av/Pike,2pike,          3,South
Saturday ,  578,    6730,   16031,21,58   ,2AvExt/Jackson,2jack,          4,South
Saturday ,  578,    6730,   16031,22,30   ,Federal Way TC - Bay 2,Fedwy,          5,South
Saturday ,  578,    6730,   16031,22,42   ,,Abrn4,          6,South
Saturday ,  578,    6730,   16031,23,00   ,Sumner Station 2,smsta2,          7,South
Saturday ,  578,    6730,   16031,23,09   ,Puyallup Station - Bay 3,puyst3,          8,South
Saturday ,  578,    6702,   16013, 7,01   ,Puyallup Station - Bay 3,puyst3,          1,North
Saturday ,  578,    6702,   16013, 7,12   ,Sumner Station 1,smsta,          2,North
Saturday ,  578,    6702,   16013, 7,30   ,Auburn Station - Bay 3,Abrn3,          3,North
Saturday ,  578,    6702,   16013, 7,45   ,Federal Way TC - Bay 7,FedW7,          4,North
Saturday ,  578,    6702,   16013, 8,08   ,4thAv/Univ,4Univ,          5,North
Saturday ,  578,    6702,   16013, 8,10   ,4th and Pine St,4pine,          6,North
Saturday ,  578,    6702,   16013, 8,14   ,Howell/9th,oliv7,          7,North
Saturday ,  578,    6702,   16013, 8,16   ,Eastlake/Stewart,eastst,          8,North
Saturday ,,   98842,   16009,10,21   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98842,   16009,10,25   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   99109,   16020,17,51   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   99109,   16020,17,55   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   99014,   16028,12,07   ,Base,g,          1,
Saturday ,,   99014,   16028,12,21   ,Lakewood Mall TC Zone M,lmtcM,          2,
Saturday ,,   99045,   16011,18,21   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   99045,   16011,18,25   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98843,   16009,11,07   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   98843,   16009,11,13   ,Fairview Ave and Thomas St,fvthom,          2,
Saturday ,,   99065,   16012,19,21   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   99065,   16012,19,25   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98814,   16001, 2,28   ,Base,g,          1,
Saturday ,,   98814,   16001, 2,38   ,Lakewood Mall TC Zone M,lmtcM,          2,
Saturday ,,   99085,   16028,19,47   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   99085,   16028,19,51   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   99000,   16000,16,48   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   99000,   16000,16,52   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   99088,   16016,22,39   ,Lakewood Station 4,lkts4,          1,
Saturday ,,   99088,   16016,22,47   ,Base,g,          2,
Saturday ,,   99095,   16032,15,37   ,Base,g,          1,
Saturday ,,   99095,   16032,16,33   ,ST Link Station - SeaTac,StLink,          2,
Saturday ,,   98816,   16002, 2,58   ,Base,g,          1,
Saturday ,,   98816,   16002, 3,08   ,Lakewood Mall TC Zone M,lmtcM,          2,
Saturday ,,   98996,   16024,10,38   ,Base,g,          1,
Saturday ,,   98996,   16024,11,47   ,Bellevue TC - Bay 6,Belv6,          2,
Saturday ,,   98861,   16012, 6,26   ,Base,g,          1,
Saturday ,,   98861,   16012, 6,38   ,Lakewood Mall TC Zone M,lmtcM,          2,
Saturday ,,   98987,   16021,10,13   ,Base,g,          1,
Saturday ,,   98987,   16021,10,25   ,Lakewood Station,lkts,          2,
Saturday ,,   99078,   16008,18,47   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   99078,   16008,18,51   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98812,   16000, 8,48   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98812,   16000, 8,52   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   99111,   16020,21,53   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   99111,   16020,21,57   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   99121,   16022,25,37   ,Lakewood Mall TC Zone M,lmtcM,          1,
Saturday ,,   99121,   16022,25,47   ,Base,g,          2,
Saturday ,,   98887,   16015, 8,39   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   98887,   16015, 8,42   ,Stewart and Yale,stwyal,          2,
Saturday ,,   99112,   16020,22,38   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   99112,   16020,22,42   ,Stewart and Yale,stwyal,          2,
Saturday ,,   98945,   16019, 8,33   ,Base,g,          1,
Saturday ,,   98945,   16019, 9,01   ,Puyallup Station - Bay 3,puyst3,          2,
Saturday ,,   99100,   16033,23,17   ,Bellevue TC - Bay 7,Belv7,          1,
Saturday ,,   99100,   16033,24,08   ,Base,g,          2,
Saturday ,,   98823,   16004, 4,10   ,Base,g,          1,
Saturday ,,   98823,   16004, 5,15   ,25th/Barton,25Bart,          2,
Saturday ,,   99123,   16036,23,53   ,Westwood Village Bay 2,26Bart,          1,
Saturday ,,   99123,   16036,24,43   ,Base,g,          2,
Saturday ,,   99049,   16029,19,16   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   99049,   16029,19,20   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98811,   16000, 2,03   ,Base,g,          1,
Saturday ,,   98811,   16000, 2,13   ,Lakewood Mall TC Zone M,lmtcM,          2,
Saturday ,,   99004,   16025,17,17   ,Bellevue TC - Bay 7,Belv7,          1,
Saturday ,,   99004,   16025,18,17   ,Base,g,          2,
